#TS	BOND	ANGLE	DIHED	IMPRP	ELECT	VDW	BOUNDARY	MISC	KINETIC	TOTAL	TEMP	POTENTIAL	TOTAL3	TEMPAVG	PRESSURE	GPRESSURE	VOLUME	PRESSAVG	GPRESSAVG	DENSITY
2861500	5.0833	0.0000	0.0000	0.0000	-8883.7630	769.8940	0.0000	0.0000	1511.5731	-6597.2126	299.3539	-8108.7857	-6596.5042	308.2499	-647.5579	-644.4765	25630.6257	-17.3261	-17.4053	1.001262508192299
2862000	2.3061	0.0000	0.0000	0.0000	-8854.2174	771.5451	0.0000	0.0000	1507.0682	-6573.2979	299.5226	-8080.3661	-6572.5663	299.5226	-502.1132	-502.1132	25630.6257	-502.1132	-502.1132	0.9977639915407918
2864500	3.9720	0.0000	0.0000	0.0000	-8870.6339	787.3901	0.0000	0.0000	1554.1944	-6525.0773	308.8887	-8079.2717	-6523.6679	304.0324	-501.7352	-518.7268	25630.6257	-170.8671	-171.0272	0.9977639915407918
2865000	3.6501	0.0000	0.0000	0.0000	-8880.6278	791.6487	0.0000	0.0000	1548.7540	-6536.5750	307.8075	-8085.3290	-6535.8379	307.8075	-563.8780	-563.8780	25630.6257	-563.8780	-563.8780	0.9959499458696399
2867500	6.9788	0.0000	0.0000	0.0000	-8843.6293	799.0966	0.0000	0.0000	1602.9026	-6434.6514	318.5692	-8037.5540	-6433.8829	309.2456	-105.8186	-108.8631	25630.6257	14.1942	14.1762	0.9959499458696399
2868000	6.9586	0.0000	0.0000	0.0000	-8843.5453	793.9690	0.0000	0.0000	1606.6620	-6435.9557	318.5615	-8042.6177	-6435.1781	318.5615	-62.6877	-62.6877	25630.6257	-62.6877	-62.6877	1.00009633597513
2870500	4.1468	0.0000	0.0000	0.0000	-8874.6640	785.4286	0.0000	0.0000	1552.3335	-6532.7551	307.7895	-8085.0886	-6531.7143	309.6874	-444.0415	-449.1567	25630.6257	-7.3595	-7.1402	1.00009633597513
2871000	4.1111	0.0000	0.0000	0.0000	-8874.3610	782.3079	0.0000	0.0000	1550.6270	-6537.3151	307.4511	-8087.9420	-6536.5560	307.4511	-481.1239	-481.1239	25630.6257	-481.1239	-481.1239	1.00009633597513
2873500	2.6245	0.0000	0.0000	0.0000	-8799.0740	770.2235	0.0000	0.0000	1603.1640	-6423.0620	317.8679	-8026.2260	-6422.4398	309.5199	-235.9709	-244.8329	25630.6257	83.4999	83.3066	1.00009633597513
2874000	2.4400	0.0000	0.0000	0.0000	-8790.9838	772.9841	0.0000	0.0000	1597.4948	-6418.0649	317.1187	-8015.5597	-6417.3127	317.1187	-193.0057	-193.0057	25630.6257	-193.0057	-193.0057	0.9989301637579608
2876500	3.2702	0.0000	0.0000	0.0000	-8790.0948	748.9837	0.0000	0.0000	1545.0915	-6492.7493	306.7161	-8037.8409	-6491.4276	311.4946	-649.0763	-649.0136	25630.6257	11.4239	11.3759	0.9989301637579608
2877000	1.2257	0.0000	0.0000	0.0000	-8791.0889	764.1088	0.0000	0.0000	1540.2838	-6485.4706	307.2160	-8025.7544	-6484.7206	307.2160	-634.2421	-634.2421	25630.6257	-634.2421	-634.2421	0.9906373835469807
2879500	4.2671	0.0000	0.0000	0.0000	-8870.8820	868.8525	0.0000	0.0000	1560.1460	-6437.6162	311.1776	-7997.7623	-6437.6380	309.2002	381.8645	373.6861	25630.6257	-225.6192	-225.7882	0.9906373835469807
2880000	3.3343	0.0000	0.0000	0.0000	-8879.5398	866.9024	0.0000	0.0000	1562.3672	-6446.9361	311.2506	-8009.3032	-6446.1248	311.2506	401.7045	401.7045	25630.6257	401.7045	401.7045	0.9918035557641497
2882500	2.1735	0.0000	0.0000	0.0000	-8862.7526	805.0388	0.0000	0.0000	1557.3151	-6498.2251	310.2441	-8055.5402	-6497.8998	310.5046	-394.0598	-400.3971	25630.6257	-99.1924	-99.0395	0.9918035557641497
2883000	2.0478	0.0000	0.0000	0.0000	-8855.7267	803.4565	0.0000	0.0000	1558.3788	-6491.8435	310.0877	-8050.2223	-6491.0979	310.0877	-287.6823	-287.6823	25630.6257	-287.6823	-287.6823	0.9947837736524707
2885500	1.9955	0.0000	0.0000	0.0000	-8855.0126	848.4419	0.0000	0.0000	1572.7734	-6431.8017	312.9520	-8004.5751	-6432.1039	312.9807	490.2189	459.8056	25630.6257	113.7899	113.8888	0.9947837736524707
2886000	1.9955	0.0000	0.0000	0.0000	-8859.2053	841.5371	0.0000	0.0000	1574.6826	-6440.9900	312.5903	-8015.6726	-6440.2394	312.5903	444.2731	444.2731	25630.6257	444.2731	444.2731	0.998023140922385
2888500	3.6709	0.0000	0.0000	0.0000	-8893.2761	876.6317	0.0000	0.0000	1575.8786	-6437.0948	312.8277	-8012.9735	-6437.6798	310.9904	544.6311	545.8403	25630.6257	-70.9444	-70.7996	0.998023140922385
2889000	3.1901	0.0000	0.0000	0.0000	-8886.3318	881.1482	0.0000	0.0000	1571.9670	-6430.0264	313.1630	-8001.9935	-6429.2102	313.1630	487.5655	487.5655	25630.6257	487.5655	487.5655	0.9927105785997257
2891500	2.0326	0.0000	0.0000	0.0000	-8875.1198	819.1421	0.0000	0.0000	1559.0751	-6494.8700	310.5947	-8053.9452	-6494.3773	307.5836	-248.1366	-251.6862	25630.6257	-43.5848	-43.6770	0.9927105785997257
2892000	1.6847	0.0000	0.0000	0.0000	-8882.3918	827.2027	0.0000	0.0000	1551.9888	-6501.5157	309.9192	-8053.5045	-6500.7724	309.9192	-262.7194	-262.7194	25630.6257	-262.7194	-262.7194	0.9876571656586596
2894500	2.5526	0.0000	0.0000	0.0000	-8772.8821	760.4323	0.0000	0.0000	1538.5380	-6471.3592	307.2332	-8009.8972	-6470.4525	307.2942	-752.6065	-761.0806	25630.6257	-243.2583	-243.4489	0.9876571656586596
2895000	2.4355	0.0000	0.0000	0.0000	-8760.4833	753.2836	0.0000	0.0000	1539.5884	-6465.1759	307.4429	-8004.7642	-6464.4706	307.4429	-813.9067	-813.9067	25630.6257	-813.9067	-813.9067	0.9885641884942357
2897500	3.6333	0.0000	0.0000	0.0000	-8820.7473	793.6747	0.0000	0.0000	1569.3636	-6454.0758	313.3888	-8023.4394	-6453.3247	309.3650	-632.1877	-601.4532	25630.6257	-314.4920	-314.5503	0.9885641884942357
2898000	3.6333	0.0000	0.0000	0.0000	-8820.6496	787.5524	0.0000	0.0000	1572.1874	-6457.2766	313.2069	-8029.4639	-6456.5273	313.2069	-585.2188	-585.2188	25630.6257	-585.2188	-585.2188	0.9927105785997257
2900500	4.2227	0.0000	0.0000	0.0000	-8842.5129	837.2975	0.0000	0.0000	1570.7313	-6430.2613	312.9168	-8000.9926	-6430.3794	313.0762	9.9808	9.7074	25630.6257	131.2748	131.2443	0.9927105785997257
2901000	3.9592	0.0000	0.0000	0.0000	-8842.6900	836.5245	0.0000	0.0000	1574.2772	-6427.9291	313.2512	-8002.2063	-6427.1422	313.2512	100.4515	100.4515	25630.6257	100.4515	100.4515	0.9947837736524707
2903500	2.4086	0.0000	0.0000	0.0000	-8791.2254	820.7185	0.0000	0.0000	1561.5619	-6406.5364	310.7211	-7968.0983	-6406.9587	314.2828	166.3780	162.0356	25630.6257	28.4246	28.3708	0.9947837736524707
2904000	1.8605	0.0000	0.0000	0.0000	-8783.5540	820.2302	0.0000	0.0000	1554.0433	-6407.4200	309.9604	-7961.4633	-6406.6055	309.9604	27.3301	27.3301	25630.6257	27.3301	27.3301	0.9915444063825567
2906500	0.7981	0.0000	0.0000	0.0000	-8750.7750	865.1337	0.0000	0.0000	1572.2609	-6312.5823	313.5940	-7884.8432	-6312.0663	313.0081	963.5357	946.4507	25630.6257	-136.0489	-135.9778	0.9915444063825567
2907000	0.4420	0.0000	0.0000	0.0000	-8771.4651	869.1710	0.0000	0.0000	1574.1851	-6327.6670	313.6049	-7901.8521	-6326.8728	313.6049	935.6549	935.6549	25630.6257	935.6549	935.6549	0.9918035557641497
2909500	0.7586	0.0000	0.0000	0.0000	-8764.2949	740.9618	0.0000	0.0000	1542.3212	-6480.2533	307.2571	-8022.5746	-6478.6652	315.9825	-989.1655	-985.5964	25630.6257	22.5004	22.5158	0.9918035557641497
2910000	0.7428	0.0000	0.0000	0.0000	-8757.0726	742.1902	0.0000	0.0000	1539.8484	-6474.2913	307.1292	-8014.1397	-6473.5629	307.1292	-978.2964	-978.2964	25630.6257	-978.2964	-978.2964	0.9906373835469807
2912500	1.9790	0.0000	0.0000	0.0000	-8907.6045	877.1003	0.0000	0.0000	1528.4733	-6500.0519	304.8604	-8028.5252	-6499.3209	308.1268	375.3184	382.3612	25630.6257	-280.3117	-279.7330	0.9906373835469807
2913000	0.8908	0.0000	0.0000	0.0000	-8930.0240	877.5683	0.0000	0.0000	1532.4645	-6519.1004	304.5700	-8051.5649	-6518.3431	304.5700	444.5987	444.5987	25630.6257	444.5987	444.5987	0.9950429230340639
2915500	2.7351	0.0000	0.0000	0.0000	-8906.8164	848.3064	0.0000	0.0000	1571.2381	-6484.5367	312.2761	-8055.7748	-6483.9525	308.5151	180.8514	165.9331	25630.6257	32.7801	32.5397	0.9950429230340639
2916000	2.7351	0.0000	0.0000	0.0000	-8906.9658	836.4378	0.0000	0.0000	1581.0935	-6486.6994	313.1218	-8067.7929	-6485.9496	313.1218	189.2663	189.2663	25630.6257	189.2663	189.2663	1.001262508192299
2918500	4.5637	0.0000	0.0000	0.0000	-8941.3075	867.0584	0.0000	0.0000	1561.1483	-6508.5370	309.1718	-8069.6853	-6506.8787	313.3675	413.3930	411.1828	25630.6257	126.9038	126.8030	1.001262508192299
2919000	4.3589	0.0000	0.0000	0.0000	-8941.3646	866.4954	0.0000	0.0000	1555.8461	-6514.6641	308.4860	-8070.5102	-6513.9042	308.4860	307.8510	307.8510	25630.6257	307.8510	307.8510	0.9991893131395541
2921500	3.3627	0.0000	0.0000	0.0000	-8833.4899	772.6922	0.0000	0.0000	1556.8343	-6500.6007	308.6819	-8057.4350	-6500.8017	310.4062	-443.8563	-438.4209	25630.6257	156.4183	156.1436	0.9991893131395541
2922000	2.9089	0.0000	0.0000	0.0000	-8844.4152	766.2114	0.0000	0.0000	1561.8218	-6513.4731	308.5766	-8075.2949	-6512.7336	308.5766	-366.7513	-366.7513	25630.6257	-366.7513	-366.7513	1.004508354196753
2924500	3.0120	0.0000	0.0000	0.0000	-8949.8522	829.2138	0.0000	0.0000	1581.0763	-6536.5501	312.3808	-8117.6264	-6535.1741	310.8047	240.7220	234.4274	25630.6257	146.9704	146.7526	1.004508354196753
2925000	2.7246	0.0000	0.0000	0.0000	-8949.8791	832.3042	0.0000	0.0000	1580.0831	-6534.7671	312.5527	-8114.8502	-6534.0281	312.5527	224.3570	224.3570	25630.6257	224.3570	224.3570	1.002435159144008
2927500	4.6962	0.0000	0.0000	0.0000	-8978.3022	864.2321	0.0000	0.0000	1587.0259	-6522.3482	313.9260	-8109.3740	-6521.8541	308.5162	230.4449	218.9136	25630.6257	-44.0312	-44.2151	1.002435159144008
2928000	3.2500	0.0000	0.0000	0.0000	-8978.0550	866.0723	0.0000	0.0000	1587.2905	-6521.4423	313.9783	-8108.7327	-6520.6437	313.9783	298.3984	298.3984	25630.6257	298.3984	298.3984	1.002435159144008
2930500	2.3947	0.0000	0.0000	0.0000	-8997.9956	859.4061	0.0000	0.0000	1624.1607	-6512.0342	321.2716	-8136.1948	-6510.1744	310.9893	174.7592	173.9484	25630.6257	101.7858	101.5949	1.002435159144008
2931000	2.0806	0.0000	0.0000	0.0000	-8998.0436	869.3770	0.0000	0.0000	1616.6391	-6509.9469	321.2993	-8126.5860	-6509.1862	321.2993	88.2900	88.2900	25630.6257	88.2900	88.2900	0.9941423789330278
2933500	2.3354	0.0000	0.0000	0.0000	-8941.3893	815.7298	0.0000	0.0000	1555.7069	-6567.6173	309.1893	-8123.3242	-6566.7266	308.7399	-365.6497	-352.5635	25630.6257	-107.2983	-107.2336	0.9941423789330278
2934000	2.2196	0.0000	0.0000	0.0000	-8941.4378	820.7242	0.0000	0.0000	1553.4414	-6565.0526	309.1053	-8118.4940	-6564.2984	309.1053	-340.9791	-340.9791	25630.6257	-340.9791	-340.9791	0.9920691838802828
2936500	2.4678	0.0000	0.0000	0.0000	-8854.9470	832.8091	0.0000	0.0000	1590.4226	-6429.2475	316.4638	-8019.6701	-6427.6071	309.7875	83.7478	65.4341	25630.6257	-225.9784	-225.9757	0.9920691838802828
2937000	2.2604	0.0000	0.0000	0.0000	-8829.6715	830.3260	0.0000	0.0000	1588.1499	-6408.9352	317.1402	-7997.0851	-6408.1665	317.1402	-59.6957	-59.6957	25630.6257	-59.6957	-59.6957	0.9876571656586596
2939500	1.1597	0.0000	0.0000	0.0000	-8751.4484	799.1368	0.0000	0.0000	1607.6684	-6343.4834	321.0379	-7951.1519	-6342.7951	317.9767	-101.4140	-107.4790	25630.6257	-24.0299	-24.1450	0.9876571656586596
2940000	1.1246	0.0000	0.0000	0.0000	-8751.4739	799.0563	0.0000	0.0000	1602.8313	-6348.4616	320.0720	-7951.2930	-6347.6955	320.0720	-123.9686	-123.9686	25630.6257	-123.9686	-123.9686	0.9876571656586596
2942500	3.8248	0.0000	0.0000	0.0000	-8826.1768	776.2526	0.0000	0.0000	1600.0127	-6446.0867	319.5091	-8046.0995	-6445.6470	312.9959	-700.9844	-698.5054	25630.6257	-199.1537	-199.0788	0.9876571656586596
2943000	3.6889	0.0000	0.0000	0.0000	-8807.0595	766.2035	0.0000	0.0000	1599.0660	-6438.1011	319.3201	-8037.1671	-6437.3441	319.3201	-742.8647	-742.8647	25630.6257	-742.8647	-742.8647	0.9894712113298116
2945500	3.5763	0.0000	0.0000	0.0000	-8849.7807	816.1927	0.0000	0.0000	1530.1784	-6499.8332	305.5638	-8030.0117	-6499.0019	308.4761	-121.9391	-125.4686	25630.6257	-398.4579	-397.9772	0.9894712113298116
2946000	2.1857	0.0000	0.0000	0.0000	-8849.4986	811.9513	0.0000	0.0000	1532.4763	-6502.8854	305.2958	-8035.3617	-6502.1169	305.2958	2.7889	2.7889	25630.6257	2.7889	2.7889	0.9936176014353018
2948500	1.7895	0.0000	0.0000	0.0000	-8840.3232	818.7961	0.0000	0.0000	1507.4710	-6512.2667	300.3143	-8019.7377	-6511.4151	306.0410	-62.6857	-65.3641	25630.6257	-199.3098	-199.2208	0.9936176014353018
2949000	1.7520	0.0000	0.0000	0.0000	-8857.8681	817.4049	0.0000	0.0000	1514.1011	-6524.6102	300.5642	-8038.7112	-6523.8682	300.5642	-0.7993	-0.7993	25630.6257	-0.7993	-0.7993	0.9989301637579608
2951500	4.7622	0.0000	0.0000	0.0000	-8885.5158	767.3404	0.0000	0.0000	1536.1583	-6577.2548	304.9428	-8113.4132	-6577.2755	305.5852	-688.9823	-697.4033	25630.6257	65.5258	65.6569	0.9989301637579608
2952000	4.1525	0.0000	0.0000	0.0000	-8885.3511	768.8853	0.0000	0.0000	1535.1263	-6577.1870	305.0990	-8112.3133	-6576.4539	305.0990	-667.1831	-667.1831	25630.6257	-667.1831	-667.1831	0.9968569687052158
2954500	3.2995	0.0000	0.0000	0.0000	-8950.8292	851.5968	0.0000	0.0000	1528.3559	-6567.5770	303.7534	-8095.9329	-6566.3407	303.4373	271.8402	284.1795	25630.6257	-146.3048	-146.4254	0.9968569687052158
2955000	2.5607	0.0000	0.0000	0.0000	-8951.2190	848.2203	0.0000	0.0000	1536.4057	-6564.0323	304.6314	-8100.4381	-6563.2911	304.6314	343.1179	343.1179	25630.6257	343.1179	343.1179	1.001003358810706
2957500	6.0711	0.0000	0.0000	0.0000	-8909.4040	823.3943	0.0000	0.0000	1516.6705	-6563.2681	300.7184	-8079.9386	-6563.0481	304.9501	40.9929	45.2103	25630.6257	41.1829	40.9332	1.001003358810706
2958000	6.0058	0.0000	0.0000	0.0000	-8909.4198	821.9196	0.0000	0.0000	1515.6835	-6565.8109	300.5227	-8081.4944	-6565.0106	300.5227	13.5236	13.5236	25630.6257	13.5236	13.5236	1.001003358810706
2960500	5.2475	0.0000	0.0000	0.0000	-8930.4544	862.2627	0.0000	0.0000	1577.0482	-6485.8960	312.6898	-8062.9442	-6484.5856	308.5091	664.1215	663.3328	25630.6257	45.5831	45.6774	1.001003358810706
2961000	5.2417	0.0000	0.0000	0.0000	-8923.9821	857.1251	0.0000	0.0000	1575.0608	-6486.5545	311.9271	-8061.6153	-6485.7889	311.9271	680.6399	680.6399	25630.6257	680.6399	680.6399	1.0039835766990268
2963500	7.3338	0.0000	0.0000	0.0000	-8867.1954	843.3811	0.0000	0.0000	1554.3040	-6462.1765	307.8164	-8016.4805	-6462.3438	306.0377	556.1782	570.7299	25630.6257	70.5738	70.3280	1.0039835766990268
2964000	5.0610	0.0000	0.0000	0.0000	-8867.2085	846.7447	0.0000	0.0000	1553.8134	-6461.5894	307.7192	-8015.4028	-6460.8261	307.7192	612.3269	612.3269	25630.6257	612.3269	612.3269	1.0039835766990268
2966500	7.3957	0.0000	0.0000	0.0000	-8878.5721	803.5234	0.0000	0.0000	1583.9114	-6483.7415	313.6798	-8067.6529	-6483.3193	310.2610	44.5372	39.3822	25630.6257	98.8708	98.4460	1.0039835766990268
2967000	7.1843	0.0000	0.0000	0.0000	-8878.6042	807.9894	0.0000	0.0000	1579.6574	-6483.7732	313.2072	-8063.4306	-6482.9898	313.2072	12.2709	12.2709	25630.6257	12.2709	12.2709	1.0019103816462818
2969500	6.7825	0.0000	0.0000	0.0000	-8849.7298	831.0008	0.0000	0.0000	1538.0715	-6473.8750	304.9617	-8011.9465	-6472.6622	308.8269	713.4624	722.0252	25630.6257	-17.9884	-17.5788	1.0019103816462818
2970000	2.9171	0.0000	0.0000	0.0000	-8849.7880	842.9753	0.0000	0.0000	1524.2199	-6479.6756	303.6510	-8003.8956	-6478.9394	303.6510	574.5134	574.5134	25630.6257	574.5134	574.5134	0.9936176014353018
2972500	11.2289	0.0000	0.0000	0.0000	-8857.3968	808.0036	0.0000	0.0000	1532.5077	-6505.6567	305.3020	-8038.1644	-6504.7924	308.4840	-161.7716	-162.7489	25630.6257	63.4965	63.1934	0.9936176014353018
2973000	8.5851	0.0000	0.0000	0.0000	-8845.8111	811.5172	0.0000	0.0000	1526.9987	-6498.7100	305.2923	-8025.7087	-6497.9489	305.2923	-307.2408	-307.2408	25630.6257	-307.2408	-307.2408	0.9883050391126424
2975500	6.8054	0.0000	0.0000	0.0000	-8783.7047	813.0419	0.0000	0.0000	1538.8132	-6425.0441	307.6544	-7963.8574	-6424.6959	308.8845	-174.3006	-166.0935	25630.6257	-278.0685	-277.9693	0.9883050391126424
2976000	6.6662	0.0000	0.0000	0.0000	-8783.5426	809.9238	0.0000	0.0000	1537.1485	-6429.8040	306.9557	-7966.9526	-6428.9890	306.9557	-147.3215	-147.3215	25630.6257	-147.3215	-147.3215	0.9903782341653875
2978500	1.5636	0.0000	0.0000	0.0000	-8787.2299	823.5357	0.0000	0.0000	1531.9250	-6430.2056	305.9126	-7962.1306	-6429.4678	311.9846	101.7550	101.3157	25630.6257	-28.9875	-29.2615	0.9903782341653875
2979000	1.5397	0.0000	0.0000	0.0000	-8772.5039	824.0825	0.0000	0.0000	1525.1273	-6421.7544	305.2820	-7946.8817	-6421.0354	305.2820	105.0436	105.0436	25630.6257	105.0436	105.0436	0.9880458897310495
2981500	4.6242	0.0000	0.0000	0.0000	-8850.7826	803.5512	0.0000	0.0000	1556.8009	-6485.8063	311.6221	-8042.6072	-6484.8441	309.0841	-444.8892	-437.3947	25630.6257	-223.7409	-224.0086	0.9880458897310495
2982000	3.8521	0.0000	0.0000	0.0000	-8874.2831	802.2395	0.0000	0.0000	1561.6216	-6506.5700	311.4719	-8068.1915	-6505.8187	311.4719	-359.0675	-359.0675	25630.6257	-359.0675	-359.0675	0.9924514292181326
2984500	6.4845	0.0000	0.0000	0.0000	-8870.4262	874.3459	0.0000	0.0000	1510.1476	-6479.4482	301.2052	-7989.5958	-6479.1394	308.2783	394.6518	404.1430	25630.6257	-228.1257	-228.1678	0.9924514292181326
2985000	6.4845	0.0000	0.0000	0.0000	-8855.3552	867.7048	0.0000	0.0000	1506.5553	-6474.6105	300.4888	-7981.1659	-6473.8241	300.4888	380.8407	380.8407	25630.6257	380.8407	380.8407	0.9933584520537085
2987500	4.7627	0.0000	0.0000	0.0000	-8811.1421	795.7762	0.0000	0.0000	1580.8401	-6429.7631	315.3052	-8010.6032	-6429.3311	309.1957	-287.2827	-263.1906	25630.6257	-264.9089	-265.2654	0.9933584520537085
2988000	3.4239	0.0000	0.0000	0.0000	-8825.0203	800.5277	0.0000	0.0000	1580.4796	-6440.5891	314.8589	-8021.0687	-6439.8215	314.8589	-203.2887	-203.2887	25630.6257	-203.2887	-203.2887	0.9945246242708776
2990500	4.9496	0.0000	0.0000	0.0000	-8809.8226	757.8529	0.0000	0.0000	1560.5377	-6486.4824	310.8861	-8047.0201	-6485.3829	308.8725	-901.0809	-896.5368	25630.6257	-35.5183	-35.3683	0.9945246242708776
2991000	4.9496	0.0000	0.0000	0.0000	-8809.8299	756.6360	0.0000	0.0000	1561.2202	-6487.0241	310.6531	-8048.2443	-6486.2888	310.6531	-854.3032	-854.3032	25630.6257	-854.3032	-854.3032	0.9965978193236228
2993500	5.8123	0.0000	0.0000	0.0000	-8819.4722	825.4035	0.0000	0.0000	1536.1268	-6452.1297	305.6600	-7988.2565	-6452.5437	309.0082	236.8335	231.0397	25630.6257	-118.4134	-118.4213	0.9965978193236228
2994000	5.4694	0.0000	0.0000	0.0000	-8827.8815	825.4555	0.0000	0.0000	1535.7020	-6461.2546	305.5755	-7996.9566	-6460.4531	305.5755	213.0513	213.0513	25630.6257	213.0513	213.0513	0.9956907964880467
2996500	4.5010	0.0000	0.0000	0.0000	-8692.3528	751.5871	0.0000	0.0000	1556.2701	-6379.9945	309.6682	-7936.2646	-6378.9509	312.4708	-286.6613	-309.7410	25630.6257	-46.7150	-46.5012	0.9956907964880467
2997000	4.5010	0.0000	0.0000	0.0000	-8692.4926	741.6362	0.0000	0.0000	1566.1689	-6380.1865	310.1661	-7946.3554	-6379.4161	310.1661	-216.4846	-216.4846	25630.6257	-216.4846	-216.4846	1.0039835766990268
2999500	6.1671	0.0000	0.0000	0.0000	-8790.3915	763.5605	0.0000	0.0000	1558.2031	-6462.4608	308.5885	-8020.6639	-6462.1357	314.6197	-419.2094	-428.3436	25630.6257	310.0928	309.7928	1.0039835766990268
3000000	5.3484	0.0000	0.0000	0.0000	-8790.3218	763.5312	0.0000	0.0000	1554.7128	-6466.7294	307.8973	-8021.4422	-6465.9521	307.8973	-493.8742	-493.8742	25630.6257	-493.8742	-493.8742	1.0039835766990268
3002500	5.0907	0.0000	0.0000	0.0000	-8933.5322	837.4965	0.0000	0.0000	1572.2536	-6518.6915	311.3711	-8090.9451	-6516.6511	310.6380	110.9534	110.2033	25630.6257	36.5081	36.5912	1.0039835766990268
3003000	3.5096	0.0000	0.0000	0.0000	-8933.2467	840.4065	0.0000	0.0000	1566.5933	-6522.7373	311.3529	-8089.3306	-6521.9561	311.3529	-12.4060	-12.4060	25630.6257	-12.4060	-12.4060	0.9977639915407918
3005500	1.5185	0.0000	0.0000	0.0000	-8766.0412	733.7948	0.0000	0.0000	1563.9218	-6466.8061	310.8220	-8030.7278	-6465.6878	309.0607	-924.3507	-913.1527	25630.6257	24.4956	24.4504	0.9977639915407918
3006000	1.5185	0.0000	0.0000	0.0000	-8778.2575	733.1447	0.0000	0.0000	1569.3185	-6474.2758	311.1572	-8043.5942	-6473.5235	311.1572	-860.1235	-860.1235	25630.6257	-860.1235	-860.1235	1.001003358810706
3008500	5.0476	0.0000	0.0000	0.0000	-8856.7358	826.1727	0.0000	0.0000	1509.6073	-6515.9083	299.3179	-8025.5155	-6515.2359	308.0450	179.0956	176.7960	25630.6257	-42.8066	-43.1815	1.001003358810706
3009000	4.8941	0.0000	0.0000	0.0000	-8841.1365	820.9467	0.0000	0.0000	1505.2815	-6510.0141	299.1675	-8015.2956	-6509.2249	299.1675	54.5431	54.5431	25630.6257	54.5431	54.5431	0.9977639915407918
3011500	4.9757	0.0000	0.0000	0.0000	-8845.7416	791.8591	0.0000	0.0000	1561.7107	-6487.1961	310.3825	-8048.9068	-6486.5032	309.9527	-517.9394	-523.0618	25630.6257	64.0582	64.0880	0.9977639915407918
3012000	4.9480	0.0000	0.0000	0.0000	-8838.9710	788.7008	0.0000	0.0000	1560.9030	-6484.4192	309.8549	-8045.3222	-6483.6565	309.8549	-442.6639	-442.6639	25630.6257	-442.6639	-442.6639	1.0007442094291128
3014500	5.2567	0.0000	0.0000	0.0000	-8956.0953	833.4732	0.0000	0.0000	1580.9994	-6536.3659	313.8442	-8117.3654	-6535.0776	305.2432	44.9725	27.6613	25630.6257	-161.6686	-161.5421	1.0007442094291128
3015000	4.9017	0.0000	0.0000	0.0000	-8956.2878	834.0215	0.0000	0.0000	1578.6993	-6538.6653	313.3876	-8117.3646	-6537.9581	313.3876	66.9883	66.9883	25630.6257	66.9883	66.9883	1.0007442094291128
3017500	8.2859	0.0000	0.0000	0.0000	-8882.8579	825.7397	0.0000	0.0000	1573.9573	-6474.8750	312.4463	-8048.8323	-6473.2963	307.3459	393.6855	393.3584	25630.6257	148.9663	149.0894	1.0007442094291128
3018000	5.6814	0.0000	0.0000	0.0000	-8882.9000	821.5223	0.0000	0.0000	1579.7054	-6475.9909	312.8469	-8055.6963	-6475.1991	312.8469	398.4062	398.4062	25630.6257	398.4062	398.4062	1.004890599534603
3020500	5.5503	0.0000	0.0000	0.0000	-8876.0826	801.9435	0.0000	0.0000	1559.5652	-6509.0236	308.8583	-8068.5888	-6508.3314	306.1854	-31.6876	-19.6179	25630.6257	131.3321	131.4138	1.004890599534603
3021000	4.9885	0.0000	0.0000	0.0000	-8876.0494	801.5991	0.0000	0.0000	1561.5351	-6507.9267	308.8837	-8069.4618	-6507.1843	308.8837	15.0648	15.0648	25630.6257	15.0648	15.0648	1.006963794587348
3023500	3.2755	0.0000	0.0000	0.0000	-8909.9671	879.5122	0.0000	0.0000	1584.1970	-6442.9824	313.3664	-8027.1794	-6442.5061	308.2316	1049.4758	1065.5091	25630.6257	97.7559	97.6147	1.006963794587348
3024000	2.1633	0.0000	0.0000	0.0000	-8909.8376	888.8975	0.0000	0.0000	1580.6398	-6438.1369	313.4020	-8018.7768	-6437.3938	313.4020	1056.9222	1056.9222	25630.6257	1056.9222	1056.9222	1.0028174044818579
3026500	9.1800	0.0000	0.0000	0.0000	-8766.3904	806.7838	0.0000	0.0000	1585.2936	-6365.1330	314.3247	-7950.4266	-6364.8253	314.6711	397.1640	407.9511	25630.6257	331.2350	331.1649	1.0028174044818579
3027000	8.1695	0.0000	0.0000	0.0000	-8773.1976	798.9884	0.0000	0.0000	1590.3336	-6375.7062	314.2098	-7966.0398	-6374.9268	314.2098	398.9913	398.9913	25630.6257	398.9913	398.9913	1.008129966804517
3029500	7.0170	0.0000	0.0000	0.0000	-8829.2426	817.8810	0.0000	0.0000	1555.5043	-6448.8403	307.3284	-8004.3445	-6449.2655	314.3017	433.4928	423.4509	25630.6257	235.5663	235.3970	1.008129966804517
3030000	6.9482	0.0000	0.0000	0.0000	-8820.7183	813.9487	0.0000	0.0000	1558.6287	-6441.1926	307.5834	-7999.8213	-6440.3811	307.5834	496.1516	496.1516	25630.6257	496.1516	496.1516	1.011110184692838
3032500	5.3699	0.0000	0.0000	0.0000	-8848.4644	815.9169	0.0000	0.0000	1631.9273	-6395.2504	322.0483	-8027.1776	-6394.0272	312.3246	496.3870	503.2226	25630.6257	536.7823	536.6332	1.011110184692838
