#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
GOMC	3381000	-7896.156121709338	-8722.435652452195	-7896.275353964857	240.68	25630.6257	0.98726
NAMD	3381000	-7894.0192	-8722.0691	-7895.896100000001	169.7540	25630.6257	0.9872619628517302
NAMD	3383500	-7909.7672	-8635.1712	-7918.096300000001	-834.6577	25630.6257	0.9872619628517302
GOMC	3383500	-7918.21408898025	-8635.197385497862	-7918.134600809905	-934.77	25630.6257	0.98726
GOMC	3384000	-7927.156508144135	-8644.33852508761	-7927.196252229308	-905.85	25630.6257	0.9884299999999999
NAMD	3384000	-7918.8092	-8644.2721	-7927.1127	-844.2389	25630.6257	0.9884281350688993
NAMD	3386500	-7971.9113	-8733.3073	-7975.692	-547.9455	25630.6257	0.9884281350688993
GOMC	3386500	-7976.041732906699	-8733.563996300583	-7975.962244736354	-646.79	25630.6257	0.9884299999999999
GOMC	3387000	-7977.234055461883	-8733.36527587472	-7977.273799547056	-665.07	25630.6257	0.9884299999999999
NAMD	3387000	-7973.2498	-8733.0605	-7976.9475999999995	-580.8659	25630.6257	0.9884281350688993
NAMD	3389500	-7920.6677	-8706.6712	-7925.058500000001	-337.8265	25630.6257	0.9884281350688993
GOMC	3389500	-7924.771863033766	-8706.339297957204	-7924.751990991179	-258.13	25630.6257	0.9884299999999999
GOMC	3390000	-7926.759067292406	-8706.339297957204	-7926.759067292406	-215.37	25630.6257	0.9905
NAMD	3390000	-7922.5943	-8706.5189	-7926.913699999999	-323.0674	25630.6257	0.9905013301216442
NAMD	3392500	-7845.6094	-8677.5715	-7850.9588	473.2051	25630.6257	0.9905013301216442
GOMC	3392500	-7851.046585038191	-8677.723556632776	-7851.126073208537	567.75	25630.6257	0.9905
GOMC	3393000	-7853.033789296832	-8677.723556632776	-7853.113277467178	536.7	25630.6257	0.9905
NAMD	3393000	-7848.6154	-8677.5745	-7852.939400000001	415.3948	25630.6257	0.9905013301216442
NAMD	3395500	-7874.3415	-8610.9875	-7881.3342999999995	-482.5261	25630.6257	0.9905013301216442
GOMC	3395500	-7881.848251047124	-8611.350934394171	-7881.709146749018	-607.85	25630.6257	0.9905
GOMC	3396000	-7874.893036141881	-8599.228988416464	-7874.912908184468	-520.11	25630.6257	0.99348
NAMD	3396000	-7867.9939	-8598.8885	-7874.550299999999	-415.7570	25630.6257	0.9934815480099652
NAMD	3398500	-7890.8064	-8623.5063	-7893.560799999999	-456.7310	25630.6257	0.9934815480099652
GOMC	3398500	-7893.771476598969	-8623.671600797745	-7893.751604556382	-554.92	25630.6257	0.99348
GOMC	3399000	-7883.6367348799	-8617.511267595959	-7883.596990794727	-519.38	25630.6257	0.9923099999999999
NAMD	3399000	-7880.7425	-8617.2559	-7883.3254	-459.2826	25630.6257	0.9923088970582563
NAMD	3401500	-7932.9902	-8716.2135	-7937.7317	-431.1830	25630.6257	0.9923088970582563
GOMC	3401500	-7937.887411140795	-8716.474039676272	-7938.006643396313	-386.66	25630.6257	0.9923099999999999
GOMC	3402000	-7937.291249863203	-8716.474039676272	-7937.231633735443	-366.52	25630.6257	0.9923099999999999
NAMD	3402000	-7934.0272	-8716.2819	-7937.0277	-400.1103	25630.6257	0.9923088970582563
NAMD	3404500	-7890.7509	-8657.0528	-7895.0705	-101.9036	25630.6257	0.9923088970582563
GOMC	3404500	-7895.361240005881	-8657.45407319464	-7895.4804722614	-238.15	25630.6257	0.9923099999999999
GOMC	3405000	-7879.662326362619	-8657.45407319464	-7879.562966149687	-338.39	25630.6257	0.9819500000000001
NAMD	3405000	-7875.2636	-8657.1231	-7879.207600000001	-197.8603	25630.6257	0.9819429217945311
NAMD	3407500	-7839.0557	-8674.2251	-7844.558	287.7935	25630.6257	0.9819429217945311
GOMC	3407500	-7845.084972262268	-8674.742750244815	-7845.084972262269	232.73	25630.6257	0.9819500000000001
GOMC	3408000	-7842.302886300171	-8674.94147067068	-7842.362502427931	220.52	25630.6257	0.97987
NAMD	3408000	-7836.3753	-8674.3514	-7841.7456999999995	285.9832	25630.6257	0.979876205476326
NAMD	3410500	-7868.6489	-8646.6104	-7871.1903999999995	-522.9758	25630.6257	0.979876205476326
GOMC	3410500	-7871.117348050463	-8646.524449772114	-7871.117348050462	-556.37	25630.6257	0.97987
GOMC	3411000	-7865.15573527454	-8645.928288494522	-7865.255095487472	-608.96	25630.6257	0.97573
NAMD	3411000	-7864.6113	-8646.0075	-7865.3159	-532.8220	25630.6257	0.9757298153708358
NAMD	3413500	-7888.8098	-8689.2882	-7891.961500000001	-527.4067	25630.6257	0.9757298153708358
GOMC	3413500	-7892.181713192056	-8689.448061758756	-7892.141969106882	-416.67	25630.6257	0.97573
GOMC	3414000	-7904.5023795956295	-8697.198158367457	-7904.561995723389	-413.82	25630.6257	0.97897
NAMD	3414000	-7901.1021	-8696.9167	-7904.2537999999995	-518.5147	25630.6257	0.97896918264075
NAMD	3416500	-7943.5475	-8790.9945	-7945.2088	51.5630	25630.6257	0.97896918264075
GOMC	3416500	-7945.041346471902	-8790.79547894944	-7945.021474429316	-72.548	25630.6257	0.97897
GOMC	3417000	-7962.9261847996695	-8801.725102371964	-7962.8864407144965	10.938	25630.6257	0.9863500000000001
NAMD	3417000	-7961.4711	-8801.9194	-7963.066500000001	109.3327	25630.6257	0.9863549400161542
NAMD	3419500	-7940.6020	-8799.5078	-7943.734199999999	69.8776	25630.6257	0.9863549400161542
GOMC	3419500	-7944.047744342582	-8799.737898113322	-7943.988128214822	245.43	25630.6257	0.9863500000000001
GOMC	3420000	-7926.162906014814	-8785.231307025246	-7926.182778057401	266.27	25630.6257	0.98402
NAMD	3420000	-7923.8316	-8784.9405	-7925.875800000001	148.5650	25630.6257	0.9840161168472762
NAMD	3422500	-7894.4712	-8774.3133	-7897.9688	627.1621	25630.6257	0.9840161168472762
GOMC	3422500	-7897.74588511625	-8774.102963176856	-7897.785629201423	611.74	25630.6257	0.98402
GOMC	3423000	-7921.989777071668	-8797.750693854681	-7922.009649114254	591.14	25630.6257	0.9863500000000001
NAMD	3423000	-7919.7827	-8797.8566	-7922.102399999999	521.8855	25630.6257	0.9863549400161542
NAMD	3425500	-7917.0311	-8741.9804	-7919.8476	105.4727	25630.6257	0.9863549400161542
GOMC	3425500	-7920.002572813028	-8742.108974612738	-7920.002572813027	115.91	25630.6257	0.9863500000000001
GOMC	3426000	-7927.951389847591	-8742.108974612738	-7928.090494145695	253.23	25630.6257	0.9946499999999999
NAMD	3426000	-7925.8810	-8741.9452	-7927.9022	270.2258	25630.6257	0.9946477202271343
NAMD	3428500	-7989.0450	-8778.0096	-7994.681199999999	-367.0753	25630.6257	0.9946477202271343
GOMC	3428500	-7994.721452937923	-8777.878651268275	-7994.5624765972325	-333.2	25630.6257	0.9946499999999999
GOMC	3429000	-7988.759840162001	-8777.878651268275	-7988.561119736137	-260.24	25630.6257	0.9946499999999999
NAMD	3429000	-7984.5254	-8778.0426	-7988.715800000001	-220.2496	25630.6257	0.9946477202271343
NAMD	3431500	-7965.4279	-8755.7649	-7969.7201000000005	-364.7830	25630.6257	0.9946477202271343
GOMC	3431500	-7969.682679279048	-8755.82068399736	-7969.782039491981	-170.31	25630.6257	0.9946499999999999
GOMC	3432000	-7982.003345682621	-8766.949027845749	-7981.864241384516	-184.7	25630.6257	0.99581
NAMD	3432000	-7979.5089	-8766.9733	-7981.872799999999	-272.0433	25630.6257	0.9958138924443035
NAMD	3434500	-7998.0390	-8792.0016	-8001.5193	-173.1725	25630.6257	0.9958138924443035
GOMC	3434500	-8001.477947417302	-8791.987801504623	-8001.517691502474	-273.82	25630.6257	0.99581
GOMC	3435000	-7996.5099367707	-8810.270080684119	-7996.430448600353	-216.68	25630.6257	0.9886900000000001
NAMD	3435000	-7993.4297	-8810.4234	-7996.567099999999	-159.0336	25630.6257	0.9886872844504924
NAMD	3437500	-7922.3781	-8692.9286	-7924.994199999999	-331.4831	25630.6257	0.9886872844504924
GOMC	3437500	-7924.97058345963	-8692.826308998447	-7924.910967331871	-348.02	25630.6257	0.9886900000000001
GOMC	3438000	-7929.541153254503	-8692.428868146719	-7929.561025297091	-440.6	25630.6257	0.9886900000000001
NAMD	3438000	-7927.7182	-8692.4386	-7929.5556	-427.9221	25630.6257	0.9886872844504924
NAMD	3440500	-8007.0238	-8830.5202	-8010.630800000001	-216.6530	25630.6257	0.9886872844504924
GOMC	3440500	-8010.6190870070495	-8830.340843696391	-8010.479982708944	-145.88	25630.6257	0.9886900000000001
GOMC	3441000	-7986.971356329223	-8812.456005368624	-7987.0508444995685	-213.55	25630.6257	0.98221
NAMD	3441000	-7985.2298	-8812.5650	-7987.1365000000005	-203.9312	25630.6257	0.9822085499106641
NAMD	3443500	-7864.7405	-8654.7707	-7868.4803999999995	-122.6661	25630.6257	0.9822085499106641
GOMC	3443500	-7868.53398251423	-8654.671987232543	-7868.394878216126	-228.08	25630.6257	0.98221
GOMC	3444000	-7862.572369738307	-8652.287342122174	-7862.473009525376	-232.77	25630.6257	0.98013
NAMD	3444000	-7859.7695	-8652.3428	-7862.5086	-201.0604	25630.6257	0.980135354857919
NAMD	3446500	-7858.1747	-8632.0376	-7863.4625	-367.6157	25630.6257	0.980135354857919
GOMC	3446500	-7863.963412719356	-8632.61401996163	-7864.062772932289	-453.02	25630.6257	0.98013
GOMC	3447000	-7851.841466741647	-8619.299751428736	-7851.920954911993	-450.95	25630.6257	0.97987
NAMD	3447000	-7847.4833	-8618.8251	-7851.4213	-329.8738	25630.6257	0.979876205476326
NAMD	3449500	-7922.8254	-8818.2456	-7927.6823	498.6378	25630.6257	0.979876205476326
GOMC	3449500	-7927.553948995863	-8818.218897718683	-7927.673181251382	556.56	25630.6257	0.97987
GOMC	3450000	-7921.393615794076	-8806.89183344443	-7921.373743751489	556.92	25630.6257	0.98078
NAMD	3450000	-7919.0174	-8806.9870	-7921.456499999999	448.2319	25630.6257	0.9807767495773619
NAMD	3452500	-7929.6273	-8702.7316	-7932.398299999999	-585.2272	25630.6257	0.9807767495773619
GOMC	3452500	-7932.521959642465	-8702.76233029165	-7932.44247147212	-622.96	25630.6257	0.98078
GOMC	3453000	-7933.913002623513	-8702.76233029165	-7933.793770367995	-637.26	25630.6257	0.98078
NAMD	3453000	-7931.0466	-8702.7934	-7933.8145	-630.4239	25630.6257	0.9807767495773619
NAMD	3455500	-7913.9311	-8755.6539	-7917.291499999999	-105.2213	25630.6257	0.9807767495773619
GOMC	3455500	-7917.419207276795	-8755.82068399736	-7917.478823404554	54.451	25630.6257	0.98078
GOMC	3456000	-7926.361626440678	-8765.160544012973	-7926.321882355506	49.976	25630.6257	0.9810399999999999
NAMD	3456000	-7923.1466	-8764.9906	-7926.125599999999	-87.1969	25630.6257	0.981042377693495
NAMD	3458500	-7899.8229	-8732.5414	-7903.0773	31.8489	25630.6257	0.981042377693495
GOMC	3458500	-7903.310057040445	-8732.769114597128	-7903.329929083032	3.3552	25630.6257	0.9810399999999999
GOMC	3459000	-7887.213702545454	-8725.61517926602	-7887.233574588041	-59.67	25630.6257	0.97365
NAMD	3459000	-7884.2592	-8725.4248	-7887.024700000001	22.5943	25630.6257	0.9736566203180907
NAMD	3461500	-7820.1869	-8630.7687	-7823.046600000001	-171.0311	25630.6257	0.9736566203180907
GOMC	3461500	-7822.828284565491	-8630.626815702988	-7822.927644778423	-129.83	25630.6257	0.97365
GOMC	3462000	-7849.655542057142	-8640.165396144464	-7849.675414099729	-28.965	25630.6257	0.98519
NAMD	3462000	-7847.8588	-8640.2706	-7849.7616	-45.8305	25630.6257	0.9851887677989851
NAMD	3464500	-7900.6380	-8702.2941	-7903.406999999999	-182.0255	25630.6257	0.9851887677989851
GOMC	3464500	-7903.508777466309	-8702.364889439923	-7903.488905423723	-172.49	25630.6257	0.98519
GOMC	3465000	-7905.098540873221	-8702.166169014059	-7905.118412915808	-144.97	25630.6257	0.98726
NAMD	3465000	-7902.4780	-8702.0392	-7904.974799999999	-123.3616	25630.6257	0.9872619628517302
NAMD	3467500	-7911.9681	-8741.0066	-7914.871800000001	309.7640	25630.6257	0.9872619628517302
GOMC	3467500	-7914.835841740562	-8740.916652057555	-7914.796097655389	226.42	25630.6257	0.98726
GOMC	3468000	-7922.983379200989	-8740.916652057555	-7923.0628673713345	238.45	25630.6257	0.99141
NAMD	3468000	-7921.1608	-8740.9465	-7923.0702	268.1143	25630.6257	0.9914083529572203
NAMD	3470500	-7970.3395	-8803.5053	-7978.000800000001	133.4212	25630.6257	0.9914083529572203
GOMC	3470500	-7978.227657591204	-8803.712306630605	-7978.227657591204	-22.009	25630.6257	0.99141
GOMC	3471000	-7978.02893716534	-8808.084155999615	-7977.969321037581	19.885	25630.6257	0.99141
NAMD	3471000	-7970.7561	-8807.9939	-7977.8534	166.1189	25630.6257	0.9914083529572203
NAMD	3473500	-8037.3286	-8855.6733	-8041.6859	-337.8159	25630.6257	0.9914083529572203
GOMC	3473500	-8042.016914293575	-8855.97577863286	-8042.016914293576	-366.27	25630.6257	0.99141
GOMC	3474000	-8031.286011296914	-8855.777058206995	-8031.14690699881	-406.92	25630.6257	0.98519
NAMD	3474000	-8026.9037	-8855.5100	-8030.8682	-410.9721	25630.6257	0.9851887677989851
NAMD	3476500	-7945.9820	-8739.7599	-7948.679799999999	-651.3957	25630.6257	0.9851887677989851
GOMC	3476500	-7949.015754989184	-8740.121770354099	-7949.055499074357	-433.43	25630.6257	0.98519
GOMC	3477000	-7927.156508144135	-8732.570394171264	-7927.156508144135	-431.95	25630.6257	0.9778
NAMD	3477000	-7924.9284	-8732.2108	-7926.786400000001	-626.2402	25630.6257	0.977803010423581
NAMD	3479500	-7920.9785	-8753.3113	-7923.9893999999995	-132.3814	25630.6257	0.977803010423581
GOMC	3479500	-7923.976981330309	-8753.237318461128	-7923.937237245137	-149.71	25630.6257	0.9778
GOMC	3480000	-7937.489970289067	-8753.436038886992	-7937.569458459413	-97.736	25630.6257	0.98609
NAMD	3480000	-7934.6095	-8753.4783	-7937.600400000001	-63.8873	25630.6257	0.9860893119000212
NAMD	3482500	-7905.8424	-8759.0746	-7908.006	360.7521	25630.6257	0.9860893119000212
GOMC	3482500	-7908.278067687047	-8759.397651662914	-7908.337683814805	461.4	25630.6257	0.98609
GOMC	3483000	-7910.463992371551	-8759.000210811186	-7910.58322462707	405.04	25630.6257	0.98609
NAMD	3483000	-7908.6461	-8758.6428	-7910.204299999999	344.1622	25630.6257	0.9860893119000212
NAMD	3485500	-7899.7716	-8620.1373	-7901.0419	-1032.2149	25630.6257	0.9860893119000212
GOMC	3485500	-7901.12413235594	-8620.293353558056	-7901.223492568872	-987.89	25630.6257	0.98609
GOMC	3486000	-7889.797068081687	-8610.556052690716	-7889.916300337205	-1016.3	25630.6257	0.98285
NAMD	3486000	-7888.8722	-8610.3757	-7889.719400000001	-1009.2209	25630.6257	0.982849944630107
NAMD	3488500	-7911.1420	-8725.8901	-7914.7488	-194.2074	25630.6257	0.982849944630107
GOMC	3488500	-7914.835841740562	-8726.012620117748	-7914.895457868321	-179.11	25630.6257	0.98285
GOMC	3489000	-7911.656314926736	-8725.813899691884	-7911.596698798977	-206.36	25630.6257	0.98078
NAMD	3489000	-7909.3835	-8725.7244	-7911.497699999999	-201.9479	25630.6257	0.9807767495773619
NAMD	3491500	-7908.1328	-8710.0581	-7913.4022	-244.2994	25630.6257	0.9807767495773619
GOMC	3491500	-7913.444798759513	-8710.114986048622	-7913.484542844686	-419.76	25630.6257	0.98078
GOMC	3492000	-7926.759067292406	-8719.852286915962	-7926.79881137758	-299.19	25630.6257	0.98609
NAMD	3492000	-7921.3656	-8719.7091	-7926.6351	-137.4694	25630.6257	0.9860893119000212
NAMD	3494500	-7876.1888	-8605.7043	-7882.045999999999	-833.7950	25630.6257	0.9860893119000212
GOMC	3494500	-7882.046971472988	-8605.786762469977	-7882.146331685919	-747.53	25630.6257	0.98609
GOMC	3495000	-7887.01498211959	-8606.184203321705	-7886.995110077002	-630.72	25630.6257	0.9923099999999999
NAMD	3495000	-7881.0914	-8606.1647	-7886.948399999999	-729.5973	25630.6257	0.9923088970582563
NAMD	3497500	-7952.3501	-8809.0190	-7956.7573	592.5942	25630.6257	0.9923088970582563
GOMC	3497500	-7956.964572023747	-8809.276478554799	-7957.024188151506	381.06	25630.6257	0.9923099999999999
GOMC	3498000	-7950.605518396096	-8809.673919406527	-7950.625390438682	364.5	25630.6257	0.9881599999999999
NAMD	3498000	-7946.0319	-8809.4154	-7950.3487	584.0346	25630.6257	0.9881625069527663
NAMD	3500500	-7949.1237	-8785.1298	-7954.569200000001	38.2713	25630.6257	0.9881625069527663
GOMC	3500500	-7954.7786473392425	-8785.231307025246	-7954.679287126311	122.7	25630.6257	0.9881599999999999
GOMC	3501000	-7966.701872891087	-8794.372446614992	-7966.761489018846	114.51	25630.6257	0.99141
NAMD	3501000	-7961.9085	-8794.2261	-7966.5963	-41.3630	25630.6257	0.9914083529572203
NAMD	3503500	-8027.0899	-8834.2550	-8032.1014	-432.9321	25630.6257	0.9914083529572203
GOMC	3503500	-8032.279613426234	-8834.513972639537	-8032.378973639166	-240.38	25630.6257	0.99141
GOMC	3504000	-8055.7286236781965	-8858.161703317362	-8055.64913550785	-190.12	25630.6257	0.99581
NAMD	3504000	-8051.4742	-8857.9646	-8055.427	-334.5109	25630.6257	0.9958138924443035
NAMD	3506500	-8025.9617	-8864.5323	-8029.416800000001	-19.2457	25630.6257	0.9958138924443035
GOMC	3506500	-8029.497527464137	-8864.719477370878	-8029.616759719655	124.92	25630.6257	0.99581
GOMC	3507000	-8032.875774703827	-8864.719477370878	-8032.955262874172	77.453	25630.6257	0.99581
NAMD	3507000	-8029.2863	-8864.5101	-8032.731199999999	-57.6388	25630.6257	0.9958138924443035
NAMD	3509500	-7938.8312	-8745.2021	-7942.723400000001	-38.0367	25630.6257	0.9958138924443035
GOMC	3509500	-7942.656701361533	-8745.0897810007	-7942.636829318947	54.918	25630.6257	0.99581
GOMC	3510000	-7924.573142607902	-8729.98702863503	-7924.453910352384	79.722	25630.6257	0.99348
NAMD	3510000	-7920.7173	-8730.1495	-7924.606199999999	-5.0649	25630.6257	0.9934815480099652
NAMD	3512500	-7884.8735	-8676.5075	-7891.215499999999	-223.4173	25630.6257	0.9934815480099652
GOMC	3512500	-7891.585551914463	-8676.729954503455	-7891.446447616358	-5.1572	25630.6257	0.99348
GOMC	3513000	-7890.194508933415	-8676.332513651727	-7890.05540463531	-42.172	25630.6257	0.99141
NAMD	3513000	-7884.6837	-8676.1649	-7889.8674	-157.1788	25630.6257	0.9914083529572203
NAMD	3515500	-8007.2588	-8803.1657	-8011.2305	-410.4720	25630.6257	0.9914083529572203
GOMC	3515500	-8011.016527858777	-8802.91742492715	-8010.996655816192	-352.59	25630.6257	0.99141
GOMC	3516000	-7996.311216344836	-8795.167328318448	-7996.291344302248	-472.72	25630.6257	0.98402
NAMD	3516000	-7992.9021	-8795.3764	-7996.485199999999	-567.3621	25630.6257	0.9840161168472762
NAMD	3518500	-7971.2207	-8734.9797	-7975.9943	-668.7118	25630.6257	0.9840161168472762
GOMC	3518500	-7976.041732906699	-8735.153759707497	-7976.180837204804	-793.98	25630.6257	0.98402
GOMC	3519000	-7970.477560982505	-8735.749920985088	-7970.576921195437	-844.89	25630.6257	0.97987
NAMD	3519000	-7968.0881	-8735.5579	-7970.3634	-759.6125	25630.6257	0.979876205476326
NAMD	3521500	-7968.2340	-8838.3080	-7970.895100000001	52.1480	25630.6257	0.979876205476326
GOMC	3521500	-7970.8750018342325	-8838.289660730956	-7970.8948738768195	31.494	25630.6257	0.97987
GOMC	3522000	-7978.8238188687965	-8848.623122875888	-7978.744330698451	95.928	25630.6257	0.9810399999999999
NAMD	3522000	-7976.1798	-8848.6691	-7978.774799999999	71.9128	25630.6257	0.981042377693495
NAMD	3524500	-7944.4593	-8698.3003	-7948.196600000001	-927.1078	25630.6257	0.981042377693495
GOMC	3524500	-7948.618314137456	-8698.589201348505	-7948.499081881937	-915.38	25630.6257	0.9810399999999999
GOMC	3525000	-7955.970969894426	-8698.986642200232	-7955.970969894426	-841.33	25630.6257	0.98726
NAMD	3525000	-7952.0639	-8698.6696	-7955.642599999999	-861.9249	25630.6257	0.9872619628517302
NAMD	3527500	-7934.4766	-8790.4218	-7940.4928	103.9504	25630.6257	0.9872619628517302
GOMC	3527500	-7940.470776677028	-8790.398038097712	-7940.490648719615	289.4	25630.6257	0.98726
GOMC	3528000	-7945.637507749494	-8790.199317671846	-7945.697123877253	194.24	25630.6257	0.98726
NAMD	3528000	-7940.5091	-8790.2063	-7945.6889	31.7079	25630.6257	0.9872619628517302
NAMD	3530500	-7867.7027	-8713.1321	-7870.3455	489.4327	25630.6257	0.9872619628517302
GOMC	3530500	-7870.1237459211425	-8712.897072010719	-7870.123745921143	450.91	25630.6257	0.98726
GOMC	3531000	-7876.284079122929	-8713.095792436583	-7876.284079122929	457.18	25630.6257	0.98933
NAMD	3531000	-7874.4924	-8713.3207	-7876.487700000001	464.6986	25630.6257	0.9893351579044752
NAMD	3533500	-7942.0543	-8810.2278	-7948.2066	466.4344	25630.6257	0.9893351579044752
GOMC	3533500	-7948.220873285727	-8810.071360258255	-7948.061896945035	435.64	25630.6257	0.98933
GOMC	3534000	-7962.727464373806	-8826.962596456702	-7962.747336416392	320.92	25630.6257	0.98752
NAMD	3534000	-7959.3255	-8826.9939	-7962.7537999999995	249.0232	25630.6257	0.9875211122333232
NAMD	3536500	-7903.8610	-8669.1606	-7908.8807	-591.5528	25630.6257	0.9875211122333232
GOMC	3536500	-7909.072949390503	-8669.377298746485	-7909.112693475677	-385.02	25630.6257	0.98752
GOMC	3537000	-7909.470390242232	-8669.57601917235	-7909.4902622848185	-466.19	25630.6257	0.98545
NAMD	3537000	-7905.4295	-8669.3532	-7909.253	-607.3020	25630.6257	0.9854479171805781
NAMD	3539500	-7932.6917	-8665.0263	-7934.692599999999	-1103.9764	25630.6257	0.9854479171805781
GOMC	3539500	-7934.70788432697	-8665.005449377475	-7934.688012284384	-901.22	25630.6257	0.98545
GOMC	3540000	-7940.470776677028	-8664.409288099883	-7940.450904634443	-836.54	25630.6257	0.9895900000000001
NAMD	3540000	-7938.6112	-8664.4791	-7940.4989000000005	-1022.6891	25630.6257	0.9895943072860683
NAMD	3542500	-7938.6719	-8775.8247	-7942.628699999999	31.4536	25630.6257	0.9895943072860683
GOMC	3542500	-7942.656701361533	-8775.891447009633	-7942.716317489292	208.65	25630.6257	0.9895900000000001
GOMC	3543000	-7964.118507354854	-8784.436425321788	-7964.098635312267	227.98	25630.6257	0.99698
NAMD	3543000	-7960.5153	-8784.2769	-7963.925200000001	78.3617	25630.6257	0.9969800646614726
NAMD	3545500	-7944.3370	-8727.9678	-7949.553900000001	14.3637	25630.6257	0.9969800646614726
GOMC	3545500	-7949.413195840912	-8727.99982437639	-7949.6119162667765	-85.946	25630.6257	0.99698
GOMC	3546000	-7932.720680068329	-8720.051007341826	-7932.601447812811	-64.997	25630.6257	0.9916699999999999
NAMD	3546000	-7930.9266	-8720.1342	-7932.662700000001	-78.4058	25630.6257	0.9916675023388134
NAMD	3548500	-7950.9681	-8742.5404	-7954.905	-79.2542	25630.6257	0.9916675023388134
GOMC	3548500	-7954.7786473392425	-8742.506415464468	-7954.897879594761	-201.36	25630.6257	0.9916699999999999
GOMC	3549000	-7962.528743947942	-8753.038598035264	-7962.667848246047	-153.72	25630.6257	0.99283
NAMD	3549000	-7959.1436	-8753.0529	-7962.658300000001	-77.2658	25630.6257	0.9928336745559825
NAMD	3551500	-7952.0730	-8822.5032	-7959.156999999999	657.9420	25630.6257	0.9928336745559825
GOMC	3551500	-7959.349217134116	-8822.590747087692	-7959.26972896377	633.06	25630.6257	0.99283
GOMC	3552000	-7949.81063669264	-8814.641930053129	-7949.830508735226	656.69	25630.6257	0.9916699999999999
NAMD	3552000	-7942.8907	-8814.5300	-7949.710300000001	627.8851	25630.6257	0.9916675023388134
NAMD	3554500	-8012.9988	-8875.8533	-8016.559300000001	128.5615	25630.6257	0.9916675023388134
GOMC	3554500	-8016.381979357107	-8875.649100793402	-8016.381979357107	224.63	25630.6257	0.9916699999999999
GOMC	3555000	-8020.555108300254	-8879.226068458956	-8020.416004002149	182.88	25630.6257	0.9916699999999999
NAMD	3555000	-8018.1319	-8879.4811	-8020.641800000001	144.4143	25630.6257	0.9916675023388134
NAMD	3557500	-7984.9478	-8765.8131	-7993.4493999999995	-301.5182	25630.6257	0.9916675023388134
GOMC	3557500	-7994.125291660331	-8766.55158699402	-7994.204779830676	-408.88	25630.6257	0.9916699999999999
GOMC	3558000	-8002.272829120758	-8775.891447009633	-8002.173468907826	-384.75	25630.6257	0.99283
NAMD	3558000	-7995.0694	-8775.3035	-8001.5588	-223.1046	25630.6257	0.9928336745559825
NAMD	3560500	-7935.6780	-8684.2947	-7941.6913	-501.6282	25630.6257	0.9928336745559825
GOMC	3560500	-7941.464378806349	-8684.082610260426	-7941.504122891521	-581.35	25630.6257	0.99283
GOMC	3561000	-7937.489970289067	-8689.646782184622	-7937.470098246481	-535.98	25630.6257	0.99076
NAMD	3561000	-7932.8060	-8689.7543	-7937.567000000001	-408.0861	25630.6257	0.9907604795032374
NAMD	3563500	-7989.6826	-8796.2748	-7996.899299999999	-239.0572	25630.6257	0.9907604795032374
GOMC	3563500	-7997.304818474156	-8796.558371299498	-7997.205458261224	-295.83	25630.6257	0.99076
GOMC	3564000	-7995.317614215515	-8793.577564911537	-7995.397102385861	-200.48	25630.6257	0.99374
NAMD	3564000	-7987.7730	-8793.1878	-7994.9897	-158.2578	25630.6257	0.9937406973915585
NAMD	3566500	-7883.4899	-8649.8059	-7887.166399999999	-39.1090	25630.6257	0.9937406973915585
GOMC	3566500	-7887.01498211959	-8649.505256160077	-7886.875877821485	-82.804	25630.6257	0.99374
GOMC	3567000	-7874.098154438424	-8637.97947145996	-7874.118026481011	-124.11	25630.6257	0.9905
NAMD	3567000	-7870.6722	-8638.1643	-7874.2898000000005	-71.2757	25630.6257	0.9905013301216442
NAMD	3569500	-7951.3217	-8737.6351	-7955.607899999999	-382.5872	25630.6257	0.9905013301216442
GOMC	3569500	-7955.772249468562	-8737.73712524373	-7955.73250538339	-267.51	25630.6257	0.9905
GOMC	3570000	-7958.355615004795	-8737.73712524373	-7958.355615004796	-256.64	25630.6257	0.9925700000000001
NAMD	3570000	-7953.8930	-8737.5816	-7958.1792	-366.5362	25630.6257	0.9925745251743893
NAMD	3572500	-7986.5635	-8810.1016	-7993.8372	235.0110	25630.6257	0.9925745251743893
GOMC	3572500	-7993.926571234467	-8810.071360258255	-7993.827211021534	40.171	25630.6257	0.9925700000000001
GOMC	3573000	-8029.894968315865	-8835.507574768857	-8029.875096273278	-11.123	25630.6257	0.99815
NAMD	3573000	-8024.3539	-8835.4202	-8029.772500000001	125.8241	25630.6257	0.9981462368786416
NAMD	3575500	-8022.8747	-8792.7015	-8027.566599999999	-471.9445	25630.6257	0.9981462368786416
GOMC	3575500	-8027.907764057225	-8792.981403633945	-8027.868019972053	-522.92	25630.6257	0.99815
GOMC	3576000	-8043.010516422895	-8809.475198980663	-8042.931028252549	-450.41	25630.6257	1.0005
NAMD	3576000	-8038.4216	-8809.2627	-8042.708699999999	-424.4726	25630.6257	1.0004850600475197
NAMD	3578500	-8034.8190	-8826.0094	-8039.403000000001	-290.3626	25630.6257	1.0004850600475197
GOMC	3578500	-8039.632269183206	-8826.167714753246	-8039.572653055447	-371.85	25630.6257	1.0005
GOMC	3579000	-8051.952935586779	-8839.084542434412	-8051.952935586779	-374.27	25630.6257	1.0016
