#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
51000	-7981.009743553301	0.0	0.0	842.097676641638	0.0	-8823.186908365285	-8288.03280151331	38.59746831558084	-45654.030638014425	45079.72860726723	0.31833025019167455	792.62	0.56106	-38.025	846.0	0.976359338	0.0236406619	0.0322270713	0.000780316496	1.0055
53500	-8012.208850413962	0.0	0.0	779.8186951758345	0.0	-8791.987801504623	-8250.474641024997	32.164888130360474	-45654.030638014425	45079.72860726723	-0.046425065890367066	64.565	0.045703	-39.508	846.0	0.976359338	0.0236406619	0.0322270713	0.000780316496	1.0055
54000	-7997.5035389000195	0.0	0.0	784.031568204153	0.0	-8781.455618933827	-8240.141178880065	31.572701261285506	-45598.388918772485	45026.074092283925	-0.1102481050651346	-62.182	-0.044225	-39.855	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	0.99815
56500	-7958.156894578931	0.0	0.0	810.1235601201071	0.0	-8768.141350400934	-8236.564211214512	41.427247179885384	-45598.388918772485	45026.074092283925	0.09080927300711	336.8	0.23954	-38.927	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	0.99815
57000	-7967.496754594544	0.0	0.0	800.8035721470816	0.0	-8768.340070826798	-8236.762931640376	41.4669912650582	-45598.388918772485	45026.074092283925	0.04997818710481687	255.92	0.1818	-39.076	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
59500	-8085.934128409537	0.0	0.0	724.1571038913048	0.0	-8810.071360258255	-8275.9108555356	38.780291107375795	-45598.388918772485	45026.074092283925	-0.5391881314970164	-914.57	-0.64968	-41.807	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
60000	-8082.555881169847	0.0	0.0	719.1692212021163	0.0	-8801.725102371964	-8268.558199778628	39.12209023986202	-45542.74719953054	44970.43237304198	-0.5298880155665773	-897.37	-0.63671	-41.71	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1.0032
62500	-7987.567517606816	0.0	0.0	764.3383740010224	0.0	-8751.846275480078	-8214.704964369463	35.23909311847784	-45542.74719953054	44970.43237304198	-0.16021436894439964	-162.48	-0.11529	-39.894	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1.0032
63000	-7981.009743553301	0.0	0.0	770.6576835435003	0.0	-8751.647555054215	-8214.506243943599	35.157617743873566	-45542.74719953054	44970.43237304198	-0.17471897282821905	-190.7	-0.13563	-40.008	842.0	0.978622328	0.0213776722	0.0321490396	0.000702284846	0.99905
65500	-7859.1941224986185	0.0	0.0	754.0446559412629	0.0	-8613.139418226949	-8074.209623283556	33.40092917923507	-45542.74719953054	44970.43237304198	0.004970792732564172	164.19	0.11677	-38.752	842.0	0.978622328	0.0213776722	0.0321490396	0.000702284846	0.99905
